Unnamed: 0,Unnamed: 0.1,cik,date,Total Revenue,filenames,Number of customers,MRR,ARR,ARPU,Churn,CRR,MRR Expansion,Number of qualified leads,Penetration Rate,LTV,quater_year,url,year_month,Sales and Marketing,CAC,CAC payback,Gross Margin,quater_year_string
794,794,1806837,12/30/2020,99544.0,1806837_0.csv,3742.0,33181.333333333336,398176.0,106.40726884019242,,,,0.0032992724922526226,3.830092118730809e-06,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1806837/000155837021003017/Financial_Report.xlsx,2020-12,21118,,,59.56706609972942,"Q4,2020"
795,795,1810806,ttm,1110526.0,1810806_0.csv,28113777.0,370175.33333333326,4442104.0,0.1580045256814835,-2.153898310484759,3.1538983104847587,2.515835929387331,0.025841210005817336,0.025833552642460574,-0.07335746767261392,"('-1', 'ttm')",,2021-ttm,344939,,,58.369144644768255,"-1,ttm"
796,796,1810806,12/30/2021,315864.0,1810806_0.csv,8913977.0,105288.0,1263456.0,0.14173875476681172,-0.1031544928910457,1.1031544928910455,0.10315442429661084,0.008683009298393914,0.008683008961620884,-1.3740434448795136,"('Q4', '2021')",,2021-12,102833,0.1233698925298788,0.0021107644620600163,58.447967429523146,"Q4,2021"
797,797,1810806,9/29/2021,286328.0,1810806_0.csv,8080443.0,95442.66666666669,1145312.0,0.1417387635801651,-0.04666578153992623,1.0466657815399265,0.04666583809154791,0.007871073266945687,0.007871072472238456,-3.037316828368051,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1810806/000181080621000171/Financial_Report.xlsx,2021-09,97425,0.2704236845903605,0.004590554563118536,58.90871808016405,"Q3,2021"
798,798,1810806,6/29/2021,273562.0,1810806_0.csv,7720175.0,91187.33333333331,1094248.0,0.14173875592198362,-0.16522413076174802,1.165224130761748,0.16522413234968394,0.0075201396477193845,0.0075201392947594,-0.8578574768014358,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1810806/000181080621000152/Financial_Report.xlsx,2021-06,74888,0.06841023486101087,0.0011845929866402323,57.749991459123365,"Q2,2021"
799,799,1810806,3/30/2021,234772.0,1810806_0.csv,6625485.0,78257.33333333331,939088.0,0.14173875572882588,0.07138735505768119,0.9286126449423188,0.06551811778374846,0.006453813853438618,0.006453813559322034,1.9854882648937,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1810806/000181080621000103/Financial_Report.xlsx,2021-03,69793,-0.1370274239401888,-0.0023493940293352338,58.3245816705174,"Q1,2021"
800,800,1810806,12/30/2020,220336.0,1810806_0.csv,7134821.0,73445.33333333331,881344.0,0.123527135438997,,,,0.00730278574151103,0.00730278505629478,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1810806/000181080621000052/Financial_Report.xlsx,2020-12,68677,,,55.12769569772063,"Q4,2020"
801,801,317788,ttm,993389.0,317788_0.csv,31000000.0,331129.66666666674,3973556.0,0.1281792258064516,0.3385996024300875,0.6614003975699125,1.645601578749731,0.023115509016870272,0.02848568272830356,0.3785569294426962,"('-1', 'ttm')",,2021-ttm,52004,,,70.2629088474944,"-1,ttm"
802,802,317788,12/30/2021,375487.0,317788_0.csv,46870247.0,125162.33333333331,1501948.0,0.03204480659126887,-0.2104479312954718,1.2104479312954717,0.2104479295949452,0.010322028190696109,0.045655802649522695,-0.15226952526455353,"('Q4', '2021')",,2021-12,15857,0.00194592113724162,2.776488068776336e-05,70.08570139828598,"Q4,2021"
803,803,317788,9/29/2021,310205.0,317788_0.csv,38721407.0,103401.66666666669,1240820.0,0.032044806636287775,-0.4589986538664282,1.4589986538664284,0.45899865954895,0.008527445037763988,0.037718105396454316,-0.0698145982920748,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/317788/000162828021021199/Financial_Report.xlsx,2021-09,17479,0.0014348580283545154,2.0168844222548088e-05,71.14230307507619,"Q3,2021"
804,804,317788,6/29/2021,212615.0,317788_0.csv,26539714.0,70871.66666666669,850460.0,0.03204480651147936,-1.2361225991439109,2.236122599143912,1.2361225047853432,0.005844724381309748,0.02585204948373271,-0.025923647487451733,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/317788/000162828021016277/Financial_Report.xlsx,2021-06,13736,0.00093626353282849,1.3507182898613424e-05,69.31597357170618,"Q2,2021"
805,805,317788,3/30/2021,95082.0,317788_0.csv,11868631.0,31694.0,380328.0,0.03204480786368706,-0.07325721401110366,1.0732572140111036,0.07325717897778576,0.002613776467435004,0.01156110559127216,-0.4374286996340047,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/317788/000162828021012023/Financial_Report.xlsx,2021-03,4932,0.006088017024722386,8.640429626431605e-05,70.45965638211747,"Q1,2021"
806,806,317788,12/30/2020,88592.0,317788_0.csv,11058515.0,29530.66666666667,354368.0,0.03204480890969538,,,,0.0029362809273652288,0.011318848515864892,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/317788/000162828021001381/Financial_Report.xlsx,2020-12,5219,,,87.19785138764547,"Q4,2020"
807,807,320340,ttm,48248.0,320340_0.csv,403000.0,16082.666666666664,192992.0,0.4788883374689826,0.07542512090594572,0.9245748790940542,2.6982983289897287,0.0011226992437463642,0.0003703138754679463,6.3491888606469855,"('-1', 'ttm')",,2021-ttm,279,,,91.84397163120569,"-1,ttm"
808,808,320340,12/30/2021,13046.0,320340_0.csv,435876.0,4348.666666666667,52184.0,0.11972212280556856,-0.008582330441704249,1.0085823304417043,0.008581368380363354,0.0003586307376176044,0.00042458211572180015,-13.949838405638756,"('Q4', '2021')",,2021-12,100,0.02696144513345916,0.00030359946620869973,88.80597014925371,"Q4,2021"
809,809,320340,9/29/2021,12935.0,320340_0.csv,432167.0,4311.666666666667,51740.0,0.119722237005602,0.031450022411474675,0.9685499775885252,-0.03144889554473978,0.00035557937996962387,0.0004209692187804403,3.8067456817430068,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/320340/000143774921025179/Financial_Report.xlsx,2021-09,97,-0.006912278201382456,-7.817816830384524e-05,88.41698841698843,"Q3,2021"
810,810,320340,6/29/2021,13355.0,320340_0.csv,446200.0,4451.666666666667,53420.0,0.1197220977140296,-0.4985424307150821,1.4985424307150816,0.4985412926391384,0.0003671250575565773,0.00043463861289694136,-0.2401442491912007,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/320340/000143774921018617/Financial_Report.xlsx,2021-06,46,0.00030988116730888416,3.851559447928237e-06,80.45602605863192,"Q2,2021"
811,811,320340,3/30/2021,8912.0,320340_0.csv,297756.0,2970.666666666666,35648.0,0.11972218863767647,0.07388549691923449,0.9261145030807656,-0.07388548269770343,0.0002449882825117347,0.00029004091174751606,1.6203746828494214,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/320340/000143774921010685/Financial_Report.xlsx,2021-03,37,-0.001557566828036203,-2.4934898920748275e-05,62.465335551858,"Q1,2021"
812,812,320340,12/30/2020,9623.0,320340_0.csv,321511.0,3207.666666666666,38492.0,0.11972218679920747,,,,0.00031894337371360387,0.0003290798362333674,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/320340/000143774921004982/Financial_Report.xlsx,2020-12,38,,,62.06706981858163,"Q4,2020"
813,813,50471,ttm,19521.0,50471_0.csv,494188.0,6507.0,78084.0,0.15800464600516406,-3.021941354081043,4.0219413540810445,3.483463481855765,0.00045424083769633517,0.000454105889552738,-0.05228580819140762,"('-1', 'ttm')",,2021-ttm,4848,,,62.60204081632654,"-1,ttm"
814,814,50471,12/30/2021,4354.0,50471_0.csv,122873.0,1451.333333333333,17416.0,0.14173984520602573,0.04517938874944633,0.9548206112505536,-0.04517543859649128,0.00011969019098475007,0.00011968926553672317,3.1372678809817387,"('Q4', '2021')",,2021-12,1152,-0.19814241486068115,-0.002990707027889009,66.25269978401728,"Q4,2021"
815,815,50471,9/29/2021,4560.0,50471_0.csv,128687.0,1520.0,18240.0,0.14173925882179242,0.0054485594163472244,0.9945514405836527,-0.005452562704471052,0.00012535307094406532,0.00012535262030001948,26.01407968435371,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/50471/000185173421000093/Financial_Report.xlsx,2021-09,1189,-1.6865248226950356,-0.02893278197457282,58.291139240506325,"Q3,2021"
816,816,50471,6/29/2021,4585.0,50471_0.csv,129392.0,1528.333333333333,18340.0,0.14173982935575616,0.2387541624013084,0.7612458375986916,-0.2387514527644032,0.00012604031365757445,0.00012603935320475358,0.5936643279019097,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/50471/000165495421010502/Financial_Report.xlsx,2021-06,1352,-0.033315262924449265,-0.0007461663949953514,44.648570543915774,"Q2,2021"
817,817,50471,3/30/2021,6023.0,50471_0.csv,169974.0,2007.666666666667,24092.0,0.14173932483791638,-0.014515763211612609,1.0145157632116126,0.16408967916505604,0.0001655705145386196,0.0001655698421975453,-9.764510675162082,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/50471/000165495421005915/Financial_Report.xlsx,2021-03,1155,0.4749177631578948,0.014962820594063968,31.739855475264033,"Q1,2021"
818,818,50471,12/30/2020,5174.0,50471_0.csv,167542.0,1724.666666666667,20696.0,0.12352723496197968,,,,0.00017148633644333228,0.00017148618219037871,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/50471/000165495421001744/Financial_Report.xlsx,2020-12,1205,,,39.043435822352365,"Q4,2020"
819,819,704366,ttm,0.0,704366_0.csv,0.0,0.0,0.0,,,,,0.0,0.0,,"('-1', 'ttm')",,ttm'-ttm,0,,,32.74244004171011,"-1,ttm"
820,820,713425,ttm,121470.0,713425_0.csv,10000.0,40490.0,485880.0,48.588,0.06331959535406519,0.9366804046459348,2.746530133859725,0.0028265270506108203,9.188929912355986e-06,767.3453964497043,"('-1', 'ttm')",,2021-ttm,22336,,,59.31684934998726,"-1,ttm"
821,821,713425,1/30/2022,32422.0,713425_0.csv,10676.0,10807.333333333334,129688.0,12.1476208317722,-0.03882455969640946,1.0388245596964094,0.03880042292781403,0.0007544386271087841,9.810101574431254e-06,-312.8849606218618,"('Q4', '2021')",,2021-12,5222,13.087719298245617,0.1446809948078948,90.45914645267187,"Q4,2021"
822,822,713425,10/30/2021,31211.0,713425_0.csv,10277.0,10403.666666666666,124844.0,12.14790308455775,-0.06630006225357958,1.0663000622535797,0.06627720269208426,0.0008579812932533382,1.0010714981492303e-05,-183.22611882467544,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/713425/000162828021024496/Financial_Report.xlsx,2021-09,5892,9.220657276995308,0.10170928948295258,90.65698250247608,"Q3,2021"
823,823,713425,7/30/2021,29271.0,713425_0.csv,9638.0,9757.0,117084.0,12.148163519402365,-0.02466510737826919,1.0246651073782689,0.02467968914093677,0.0008046512586850298,9.388271965712057e-06,-492.5242502737011,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/713425/000162828021013701/Financial_Report.xlsx,2021-06,6120,26.37931034482759,0.2915267260842927,90.48676496713448,"Q2,2021"
824,824,713425,4/29/2021,28566.0,713425_0.csv,9406.0,9522.0,114264.0,12.147990644269614,-0.03192539769610532,1.0319253976961054,0.03189683199075252,0.0007852710141640723,9.162283265147087e-06,-380.5118031701633,"('Q1', '2021')",,2021-03,5102,17.532646048109967,0.1946908206767488,90.05378880815323,"Q1,2021"
825,825,713425,1/30/2021,27683.0,713425_0.csv,9115.0,9227.666666666666,110732.0,12.148326933625894,,,,0.0007609976015229299,8.878823300214301e-06,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/713425/000162828021004014/Financial_Report.xlsx,2020-12,5029,,,90.61963004144344,"Q4,2020"
826,826,723531,ttm,4332300.0,723531_0.csv,680000.0,1444100.0,17329200.0,25.484117647058824,0.02293516025300232,0.9770648397469976,2.908254397834912,0.10080977312390924,0.0006248472340402071,1111.13754453592,"('-1', 'ttm')",,2021-ttm,0,,,91.28175519630484,"-1,ttm"
827,827,723531,11/29/2021,1108500.0,723531_0.csv,695962.0,369500.0,4434000.0,6.371037499173808,-0.02363911809263263,1.0236391180926323,0.02364022532089753,0.030472341916994824,0.0006779290863043055,-269.5124866421901,"('Q4', '2021')",https://www.sec.gov/Archives/edgar/data/723531/000072353121000064/Financial_Report.xlsx,2021-12,0,0.0,0.0,63.85108979490072,"Q4,2021"
828,828,723531,8/30/2021,1082900.0,723531_0.csv,679890.0,360966.66666666674,4331600.0,6.371030607892452,-0.05217626803884397,1.0521762680388442,0.05217644772638943,0.02976860537836148,0.0006622735242548217,-122.10590844000907,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/723531/000072353121000050/Financial_Report.xlsx,2021-09,0,0.0,0.0,62.63558033451597,"Q3,2021"
829,829,723531,5/30/2021,1029200.0,723531_0.csv,646175.0,343066.66666666674,4116800.0,6.371029519866909,0.07420938692295237,0.9257906130770476,-0.07421066834577672,0.02829240802974386,0.0006294321059809077,85.85207052689448,"('Q2', '2021')",,2021-06,0,-0.0,-0.0,64.01087300749498,"Q2,2021"
830,830,723531,2/27/2021,1111700.0,723531_0.csv,697971.0,370566.66666666674,4446800.0,6.3710383382690665,,,,0.030560308984323995,0.000679886031560491,,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/723531/000072353121000035/Financial_Report.xlsx,2021-03,0,,,64.21433182698514,"Q1,2021"
831,831,727634,ttm,1117.0,727634_0.csv,28277.0,372.33333333333326,4468.0,0.15800827527672667,-2.5532797185222416,3.5532797185222416,2.9609929078014177,2.5991855730075625e-05,2.5983537113169023e-05,-0.061884435978748514,"('-1', 'ttm')",,2021-ttm,107,,,64.61360634081902,"-1,ttm"
832,832,727634,9/29/2021,282.0,727634_0.csv,7958.0,94.0,1128.0,0.14174415682332245,-0.05222795187095068,1.0522279518709508,0.052238805970149314,7.752097808382986e-06,7.75180206506916e-06,-2.713952045708324,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/727634/000121390021059154/Financial_Report.xlsx,2021-09,15,0.0379746835443038,0.0005755999003915283,65.97409679618269,"Q3,2021"
833,833,727634,6/29/2021,268.0,727634_0.csv,7563.0,89.33333333333331,1072.0,0.1417426946978712,-0.034751676015870835,1.0347516760158708,0.03474903474903475,7.3672418888178745e-06,7.367036820572765e-06,-4.078729746247012,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/727634/000121390021042866/Financial_Report.xlsx,2021-06,22,0.08661417322834647,0.001258454709018548,68.82581677960877,"Q2,2021"
834,834,727634,3/30/2021,259.0,727634_0.csv,7309.0,86.33333333333331,1036.0,0.14174305650567792,0.2647620963685746,0.7352379036314254,-0.15635179153094464,7.119834511954587e-06,7.119618157023184e-06,0.5353600777822736,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/727634/000121390021020616/Financial_Report.xlsx,2021-03,49,-0.018617021276595744,-0.0002769849507005708,67.21311475409836,"Q1,2021"
835,835,727634,12/30/2020,307.0,727634_0.csv,9941.0,102.33333333333331,1228.0,0.12352882003822553,,,,1.017516530500638e-05,1.0175025588536335e-05,,"('Q4', '2020')",,2020-12,21,,,69.88768012004326,"Q4,2020"
836,836,736012,ttm,7212.0,736012_0.csv,182577.0,2404.0,28848.0,0.15800456793572026,-2.5567179007655896,3.5567179007655896,2.964815832875206,0.00016781849912739965,0.0001677687256608219,-0.06179976597668715,"('-1', 'ttm')",,2021-ttm,12064,,,69.68495406482927,"-1,ttm"
837,837,736012,9/29/2021,1819.0,736012_0.csv,51333.0,606.3333333333334,7276.0,0.14174118013753334,0.07195415182687613,0.9280458481731241,-0.07193877551020407,5.00037798349243e-05,5.000292226767972e-05,1.9698818836551213,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/736012/000168316821005474/Financial_Report.xlsx,2021-09,3782,-0.950251256281407,-0.013827563202425723,68.72152687862658,"Q3,2021"
838,838,736012,6/29/2021,1960.0,736012_0.csv,55313.0,653.3333333333334,7840.0,0.1417388317393741,-0.05831818616665072,1.0583181861666506,0.05831533477321814,5.3879828739115795e-05,5.387979738944087e-05,-2.4304396459509143,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/736012/000168316821003539/Financial_Report.xlsx,2021-06,3652,1.198162729658793,0.017869973596974637,67.04893676293064,"Q2,2021"
839,839,736012,3/30/2021,1852.0,736012_0.csv,52265.0,617.3333333333334,7408.0,0.1417392136228834,-0.0215589695477112,1.0215589695477112,0.17215189873417738,5.0910940216756345e-05,5.0910773426845896e-05,-6.574489254192168,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/736012/000168316821001903/Financial_Report.xlsx,2021-03,2689,2.4378966455122395,0.02764525757859964,88.18498574596136,"Q1,2021"
840,840,736012,12/30/2020,1580.0,736012_0.csv,51162.0,526.6666666666666,6320.0,0.12352918181462805,,,,5.236730026680808e-05,5.236642784032753e-05,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/736012/000168316821000836/Financial_Report.xlsx,2020-12,1941,,,87.6642335766423,"Q4,2020"
841,841,746210,ttm,9689.0,746210_0.csv,245284.0,3229.666666666666,38756.0,0.15800459875083578,-3.831373475940042,4.831373475940042,4.385769872151196,0.000225456660849331,0.00022538974846223261,-0.04123967546966137,"('-1', 'ttm')",,2021-ttm,2221,,,88.13214739517153,"-1,ttm"
842,842,746210,9/29/2021,1799.0,746210_0.csv,50769.0,599.6666666666666,7196.0,0.14174003821229492,0.12200816270060875,0.8779918372993912,-0.1220107369448512,4.9453985664117e-05,4.9453535943892465e-05,1.1617258638678585,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/746210/000074621021000062/Financial_Report.xlsx,2021-09,438,-0.062083628632175765,-0.0007021253783674259,88.4224250325945,"Q3,2021"
843,843,746210,6/29/2021,2049.0,746210_0.csv,57824.0,683.0,8196.0,0.14174045379081351,-0.06830232601104809,1.068302326011048,0.0683003128258602,5.63264127992083e-05,5.632573543736606e-05,-2.075192194302235,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/746210/000074621021000055/Financial_Report.xlsx,2021-06,572,0.15472004327833375,0.0017472000260320805,88.55313700384123,"Q2,2021"
844,844,746210,3/30/2021,1918.0,746210_0.csv,54127.0,639.3333333333334,7672.0,0.14174072089714929,0.573910510737452,0.4260894892625479,-0.5110884527147591,5.272526098042046e-05,5.272452756672512e-05,0.2469735581511099,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/746210/000074621021000034/Financial_Report.xlsx,2021-03,527,-0.00722858514505178,-8.11231012573016e-05,89.10637084897147,"Q1,2021"
845,845,746210,12/30/2020,3923.0,746210_0.csv,127032.0,1307.6666666666667,15692.0,0.12352792997040116,,,,0.0001300233664219545,0.00013002251791197544,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/746210/000074621021000024/Financial_Report.xlsx,2020-12,684,,,89.66526037015366,"Q4,2020"
846,846,769397,ttm,4386400.0,769397_0.csv,4870000.0,1462133.333333333,17545600.0,3.6027926078028747,0.09491565617499834,0.9050843438250016,2.620336744800264,0.10206864456079116,0.004475008867317365,37.95783280642677,"('-1', 'ttm')",,2021-ttm,1623100,,,90.38201436686606,"-1,ttm"
847,847,769397,1/30/2022,1211600.0,769397_0.csv,5380714.0,403866.66666666674,4846400.0,0.9006983088118046,-0.07621232331608623,1.0762123233160863,0.07621247113163973,0.02819313554392088,0.004944300382443263,-11.81827648891125,"('Q4', '2021')",,2021-12,427800,1.122725614572863,0.01257683819088284,89.26930580905028,"Q4,2021"
848,848,769397,10/30/2021,1125800.0,769397_0.csv,4999677.0,375266.66666666674,4503200.0,0.9006981851027577,-0.06237613222082618,1.0623761322208265,0.0623761441917525,0.030947913874743143,0.004870131502045586,-14.439788955077793,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/769397/000076939721000094/Financial_Report.xlsx,2021-09,419400,1.4287174246295349,0.0164559010683582,86.82097800020853,"Q3,2021"
849,849,769397,7/30/2021,1059700.0,769397_0.csv,4706127.0,353233.33333333326,4238800.0,0.9006981749536296,-0.07116158489397928,1.0711615848939793,0.07116142727180823,0.029130844140225005,0.004584187609585039,-12.657084244196401,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/769397/000076939721000075/Financial_Report.xlsx,2021-06,398800,1.2755599765870134,0.015172610107072191,84.06991068678782,"Q2,2021"
850,850,769397,4/29/2021,989300.0,769397_0.csv,4393480.0,329766.66666666674,3957200.0,0.9006983074920109,0.04801774008111658,0.9519822599188834,-0.04801770592763658,0.02719556865898329,0.004279641535164621,18.75761553897491,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/769397/000076939721000034/Financial_Report.xlsx,2021-03,377100,-1.7016687273810276,-0.04728306887702377,35.98896534839595,"Q1,2021"
851,851,769397,1/30/2021,1039200.0,769397_0.csv,4615086.0,346400.0,4156800.0,0.9006982751784041,,,,0.028567305115147518,0.004495505552308592,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/769397/000076939721000014/Financial_Report.xlsx,2020-12,388800,,,33.46861573898135,"Q4,2020"
852,852,78749,ttm,152414.0,78749_0.csv,1500.0,50804.66666666666,609656.0,406.43733333333336,0.034127495170637484,0.9658725048293624,2.8624936644703483,0.0035465735892961023,1.3783394868533979e-06,11909.380729559749,"('-1', 'ttm')",,2021-ttm,16336,,,34.10581280929705,"-1,ttm"
853,853,78749,12/30/2021,39460.0,78749_0.csv,1553.0,13153.333333333336,157840.0,101.63554410817773,-0.04158283031522468,1.0415828303152246,0.04138076638868372,0.0010847438990028108,1.5127605688681082e-06,-2444.1709075047256,"('Q4', '2021')",,2021-12,3943,63.596774193548384,1.7098359255911917,37.19466484572735,"Q4,2021"
854,854,78749,9/29/2021,37892.0,78749_0.csv,1491.0,12630.666666666664,151568.0,101.65526492287056,0.021653543307086614,0.9783464566929134,-0.021510652033570138,0.001041640036011518,1.4523670368205728e-06,4694.624961892568,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/78749/000156459021052677/Financial_Report.xlsx,2021-09,3423,-103.72727272727272,-2.8340911939634066,36.59983593619396,"Q3,2021"
855,855,78749,6/29/2021,38725.0,78749_0.csv,1524.0,12908.333333333336,154900.0,101.64041994750656,-0.06573426573426573,1.0657342657342657,0.06574746807573761,0.0010645389632256423,1.484511981297487e-06,-1546.2319204780256,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/78749/000156459021039159/Financial_Report.xlsx,2021-06,3052,32.46808510638298,0.8990420493861493,36.114089578514864,"Q2,2021"
856,856,78749,3/30/2021,36336.0,78749_0.csv,1430.0,12112.0,145344.0,101.63916083916084,0.009009009009009007,0.990990990990991,-0.009243353783231085,0.0009988660495227099,1.3929475939996105e-06,11281.946853146854,"('Q1', '2021')",,2021-03,5918,-455.23076923076917,-12.605350835193054,36.114089578514864,"Q1,2021"
857,857,78749,12/30/2020,36675.0,78749_0.csv,1443.0,12225.0,146700.0,101.66320166320166,,,,0.0012155510995475866,1.4769703172978503e-06,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/78749/000156459021029319/Financial_Report.xlsx,2020-12,3327,,,89.72620709687695,"Q4,2020"
858,858,789019,ttm,184903000.0,789019_0.csv,75000000.0,61634333.33333334,739612000.0,9.861493333333334,0.10636888749169997,0.8936311125083001,2.5745244355088155,4.3025712623618375,0.0689169743426699,92.71031751744921,"('-1', 'ttm')",,2021-ttm,20865000,,,90.98023895394265,"-1,ttm"
859,859,789019,12/30/2021,51728000.0,789019_0.csv,83927248.0,17242666.666666668,206912000.0,2.4653733433508984,-0.1414700881372194,1.1414700881372193,0.1414700884877641,1.421987643376011,0.0817526280927333,-17.426817045307846,"('Q4', '2021')",,2021-12,5379000,0.517128499558244,0.005758760726802558,89.79857370204887,"Q4,2021"
860,860,789019,9/29/2021,45317000.0,789019_0.csv,73525578.0,15105666.666666664,181268000.0,2.465373342593784,0.018092385315227333,0.9819076146847728,-0.0180923903622812,1.2457511219237298,0.07162047340736412,136.26579909940457,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/789019/000156459021051992/Financial_Report.xlsx,2021-09,4547000,-3.3563041238178752,-0.037514824988561464,89.46607440768379,"Q3,2021"
861,861,789019,6/29/2021,46152000.0,789019_0.csv,74880342.0,15384000.0,184608000.0,2.4653733552659256,-0.10660336829728836,1.1066033682972884,0.10660336642209754,1.2687050285549348,0.07294013442431327,-23.126599043199626,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/789019/000156459021039151/Financial_Report.xlsx,2021-06,5857000,0.8119484656017762,0.009164960122808609,88.59268940855513,"Q2,2021"
862,862,789019,3/30/2021,41706000.0,789019_0.csv,67666830.0,13902000.0,166824000.0,2.465373359443616,0.03180425212517619,0.9681957478748238,-0.03180425294827742,1.1464857843844711,0.0659135300993571,77.5170989633814,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/789019/000156459021020891/Financial_Report.xlsx,2021-03,5082000,-2.286318932043421,-0.025312684696661786,90.3230518391018,"Q1,2021"
863,863,789019,12/30/2020,43076000.0,789019_0.csv,69889617.0,14358666.666666664,172304000.0,2.465373361539526,,,,1.4277049533500157,0.07153492016376663,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/789019/000156459021002316/Financial_Report.xlsx,2020-12,4947000,,,76.46882771961646,"Q4,2020"
864,864,796343,ttm,15785000.0,796343_0.csv,12000000.0,5261666.666666667,63140000.0,5.261666666666667,0.03984184274833751,0.9601581572516624,2.840632603406326,0.3673065735892961,0.011026715894827184,132.0638380082513,"('-1', 'ttm')",,2021-ttm,4321000,,,78.53245274707548,"-1,ttm"
865,865,796343,11/29/2021,4110000.0,796343_0.csv,12497941.0,1370000.0,16440000.0,1.3154166754347776,-0.0444727009248867,1.0444727009248866,0.04447268106734428,0.11298270210090094,0.012174109682446912,-29.57807032355611,"('Q4', '2021')",,2021-12,1131000,2.125336605587512,0.027118434629757642,78.37239260319747,"Q4,2021"
866,866,796343,8/30/2021,3935000.0,796343_0.csv,11965790.0,1311666.666666667,15740000.0,1.3154167004435144,-0.02607560610353341,1.0260756061035334,0.0260756192959584,0.10817200310633708,0.01165574712643678,-50.44625598425753,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/796343/000079634321000210/Financial_Report.xlsx,2021-09,1068000,3.512164321935242,0.04640693976218813,75.68187732122158,"Q3,2021"
867,867,796343,5/30/2021,3835000.0,796343_0.csv,11661704.0,1278333.333333333,15340000.0,1.3154166835309828,0.017925710788202414,0.9820742892117976,-0.01792573623559551,0.10542303225230054,0.011359540229885057,73.38156344666167,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/796343/000079634321000159/Financial_Report.xlsx,2021-06,1073000,-5.0408719346049065,-0.06873069626226673,73.34236678426248,"Q2,2021"
868,868,796343,2/27/2021,3905000.0,796343_0.csv,11874564.0,1301666.666666667,15620000.0,1.3154167176159055,,,,0.10734731185012612,0.01156688486265342,,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/796343/000079634321000069/Financial_Report.xlsx,2021-03,1049000,,,71.3431536358806,"Q1,2021"
869,869,807863,ttm,126294.0,807863_0.csv,80000000.0,42098.0,505176.0,0.0063147,0.02769992962735165,0.9723000703726484,2.8892002586764387,0.0029387783595113447,0.07351143929884789,0.2279680881847691,"('-1', 'ttm')",,2021-ttm,33550,,,29.10211490565241,"-1,ttm"
870,870,807863,12/30/2021,32473.0,807863_0.csv,82279126.0,10824.333333333334,129892.0,0.0015786750092605505,0.02398485428566599,0.976015145714334,-0.023984851672627813,0.0008926733054312793,0.0801472102084551,0.06581966229430088,"('Q4', '2021')",,2021-12,8438,-0.00417320120339336,-0.00013781733944302882,30.28066874791532,"Q4,2021"
